"","id","plot","lat","lon","age","agc_mgha"
"6631","LIT_6631",5906,37.5,111.86,55,20.3463
"6633","LIT_6633",5907,37.68,111.86,58,19.2418
"6635","LIT_6635",5908,37.72,111.86,47,22.607
"6636","LIT_6636",5909,37.75,111.86,66,21.62
"6639","LIT_6639",5910,36.37,111.87,51,33.7507
"6641","LIT_6641",5911,36.43,111.87,60,35.7905
"6643","LIT_6643",5912,36.52,111.87,70,17.9352
"6644","LIT_6644",5913,38.65,111.87,39,36.4297
"6647","LIT_6647",5914,38.73,111.87,52,65.3394
"6649","LIT_6649",5915,37.52,111.88,43,17.719
"6651","LIT_6651",5916,37.63,111.88,64,29.7134
"6652","LIT_6652",5917,37.67,111.88,71,19.7776
"6654","LIT_6654",5919,36.42,111.89,51,50.8258
"6656","LIT_6656",5921,36.53,111.89,57,56.1415
"6657","LIT_6657",5920,36.53,111.89,57,40.4482
"6661","LIT_6661",5922,37.48,111.9,45,22.9642
"6662","LIT_6662",5923,38.7,111.9,57,36.0443
"6664","LIT_6664",5924,38.75,111.9,48,39.0429
"6667","LIT_6667",5925,36.4,111.91,54,54.9994
"6668","LIT_6668",5926,36.47,111.91,56,34.3241
"6670","LIT_6670",5927,37.75,111.91,55,28.717
"6672","LIT_6672",5928,37.78,111.91,47,39.1698
"6675","LIT_6675",5929,36.52,111.92,36,16.9811
"6677","LIT_6677",5930,36.55,111.92,56,40.6879
"6679","LIT_6679",5931,36.65,111.92,73,44.7957
"6680","LIT_6680",5932,36.8,111.92,58,38.9395
"6682","LIT_6682",5933,38.65,111.92,51,26.6866
"6685","LIT_6685",5934,38.77,111.92,66,38.5541
"6687","LIT_6687",5935,38.8,111.92,45,14.5136
"6689","LIT_6689",5936,36.42,111.94,76,32.6556
"6690","LIT_6690",5937,36.45,111.94,71,42.0791
"6693","LIT_6693",5938,36.48,111.94,51,25.4082
"6694","LIT_6694",5939,36.57,111.94,43,22.2968
"6696","LIT_6696",5940,36.6,111.94,66,36.0114
"6698","LIT_6698",5941,36.63,111.94,53,50.1255
"6701","LIT_6701",5942,36.67,111.94,52,40.232
"6703","LIT_6703",5943,38.68,111.94,51,29.0272
"6704","LIT_6704",5944,38.78,111.94,45,35.1654
"6706","LIT_6706",5945,38.82,111.94,59,32.9846
"6709","LIT_6709",5950,35.35,111.95,76,14.0624
"6711","LIT_6711",5951,35.38,111.95,61,49.1667
"6712","LIT_6712",5952,37.78,111.95,41,21.6952
"6714","LIT_6714",5953,38.88,111.95,28,27.2976
"6717","LIT_6717",5954,36.55,111.96,50,23.2791
"6719","LIT_6719",5955,36.62,111.96,65,70.2133
"6721","LIT_6721",5956,36.77,111.96,48,36.8104
"6723","LIT_6723",5957,37.67,111.97,30,18.518
"6724","LIT_6724",5958,38.68,111.97,28,18.7718
"6727","LIT_6727",5959,38.8,111.97,56,63.2197
"6728","LIT_6728",5960,35.43,111.98,43,24.91
"6731","LIT_6731",5961,36.48,111.98,71,72.0322
"6732","LIT_6732",5962,36.53,111.98,55,45.8579
"6734","LIT_6734",5963,36.7,111.98,56,61.9507
"6736","LIT_6736",5964,37.8,111.98,56,17.3242
"6738","LIT_6738",5965,37.88,111.98,59,12.4691
"6741","LIT_6741",5966,37.92,111.98,58,15.9142
"6743","LIT_6743",5967,35.32,111.99,50,22.795
"6745","LIT_6745",5968,35.35,111.99,56,17.4182
"6746","LIT_6746",5969,35.47,111.99,55,18.0856
"6748","LIT_6748",5970,36.75,111.99,61,40.4529
"6751","LIT_6751",5971,36.85,111.99,63,30.4889
"6753","LIT_6753",5972,36.9,111.99,60,22.6493
"6754","LIT_6754",5973,38.78,111.99,69,29.3609
"6757","LIT_6757",5975,36.52,112,60,15.7967
"6758","LIT_6758",5984,35.4,112.01,68,32.2232
"6761","LIT_6761",5985,35.52,112.01,46,12.6994
"6763","LIT_6763",5986,36.58,112.01,58,50.9057
"6764","LIT_6764",5987,36.62,112.01,54,41.2002
"6767","LIT_6767",5988,36.85,112.01,66,26.4328
"6768","LIT_6768",5989,36.87,112.01,68,46.6616
"6770","LIT_6770",5990,38.77,112.01,51,19.3922
"6772","LIT_6772",5991,35.58,112.02,53,18.6167
"6774","LIT_6774",5992,35.38,112.03,51,52.6306
"6776","LIT_6776",5993,35.72,112.04,62,30.6346
"6778","LIT_6778",5994,36.92,112.04,38,25.5633
"6780","LIT_6780",5995,38.92,112.04,58,37.8162
"6783","LIT_6783",5996,36.65,112.05,36,23.5094
"6784","LIT_6784",5997,36.77,112.05,53,27.6454
"6786","LIT_6786",5998,36.8,112.05,27,22.842
"6789","LIT_6789",5999,35.98,112.06,45,26.4469
"6790","LIT_6790",6000,38.8,112.06,48,18.0198
"6792","LIT_6792",6001,38.9,112.06,29,12.2012
"6795","LIT_6795",6002,38.98,112.06,27,11.4022
"6796","LIT_6796",6003,36.05,112.07,30,15.6228
"6799","LIT_6799",6004,36.6,112.07,59,19.2418
"6801","LIT_6801",6005,36.63,112.07,56,29.9061
"6802","LIT_6802",6007,36.67,112.07,61,34.9915
"6804","LIT_6804",6006,36.67,112.07,38,32.4206
"6807","LIT_6807",6008,36.7,112.07,56,36.1383
"6809","LIT_6809",6009,36.75,112.07,61,54.8678
"6810","LIT_6810",6010,35.47,112.08,49,24.4635
"6813","LIT_6813",6011,35.6,112.08,55,20.0784
"6814","LIT_6814",6013,36.97,112.08,65,29.61
"6817","LIT_6817",6012,36.97,112.08,55,25.0792
"6819","LIT_6819",6014,38.92,112.08,47,16.074
"6821","LIT_6821",6015,35.68,112.1,28,11.9897
"6822","LIT_6822",6016,36.58,112.1,50,13.4326
"6825","LIT_6825",6017,36.65,112.1,56,32.2749
"6827","LIT_6827",6018,36.68,112.1,51,36.989
"6828","LIT_6828",6019,36.73,112.1,66,30.1881
"6830","LIT_6830",6020,36.87,112.1,40,33.1256
"6833","LIT_6833",6022,35.43,112.12,36,11.7641
"6835","LIT_6835",6023,36.7,112.12,50,31.6827
"6836","LIT_6836",6024,36.78,112.12,45,34.6907
"6838","LIT_6838",6025,35.68,112.13,32,6.7445
"6841","LIT_6841",6026,38.88,112.13,36,19.3452
"6842","LIT_6842",6027,38.92,112.13,67,37.1864
"6845","LIT_6845",6028,38.97,112.13,31,26.9639
"6847","LIT_6847",6029,36.77,112.14,53,41.4258
"6848","LIT_6848",6030,35.63,112.15,51,37.3509
"6851","LIT_6851",6031,35.67,112.15,56,22.5882
"6852","LIT_6852",6032,38.92,112.15,54,53.204
"6854","LIT_6854",6033,38.98,112.15,41,35.7106
"6857","LIT_6857",6034,39.02,112.15,33,13.4514
"6859","LIT_6859",6035,36.32,112.16,53,12.2576
"6860","LIT_6860",6036,35.32,112.17,82,69.5177
"6863","LIT_6863",6037,35.75,112.17,35,11.5244
"6865","LIT_6865",6038,36.78,112.17,54,39.198
"6866","LIT_6866",6039,36.82,112.17,43,33.4123
"6869","LIT_6869",6040,36.52,112.18,45,15.2327
"6870","LIT_6870",6041,35.3,112.19,76,54.4542
"6873","LIT_6873",6050,35.72,112.22,24,12.9485
"6875","LIT_6875",6051,36.15,112.22,21,7.7033
"6877","LIT_6877",6052,36.73,112.23,43,16.5393
"6879","LIT_6879",6053,36.42,112.25,60,21.6717
"6881","LIT_6881",6054,36.65,112.27,45,23.7444
"6883","LIT_6883",6055,35.77,112.28,28,6.9795
"6884","LIT_6884",6056,36.98,112.28,46,20.0878
"6887","LIT_6887",6057,38.18,112.28,20,27.8569
"6889","LIT_6889",6058,36.17,112.29,47,15.5523
"6891","LIT_6891",6059,36.45,112.29,56,23.6269
"6893","LIT_6893",6068,35.25,112.3,46,17.4887
"6894","LIT_6894",6070,36.53,112.3,50,22.4378
"6896","LIT_6896",6071,36.92,112.3,57,11.4539
"6898","LIT_6898",6072,36.97,112.3,52,24.1063
"6901","LIT_6901",6073,37,112.3,41,28.4773
"6903","LIT_6903",6074,38.1,112.3,30,17.2537
"6905","LIT_6905",6075,35.23,112.32,52,37.0266
"6907","LIT_6907",6076,37.82,112.32,42,17.1174
"6909","LIT_6909",6077,37.02,112.33,46,12.9344
"6910","LIT_6910",6078,36.6,112.34,29,14.8708
"6913","LIT_6913",6079,36.63,112.34,41,9.6679
"6915","LIT_6915",6080,36.77,112.34,71,34.592
"6917","LIT_6917",6081,36.82,112.34,44,24.44
"6918","LIT_6918",6082,36.93,112.35,36,31.0482
"6921","LIT_6921",6083,36.97,112.35,61,23.2979
"6922","LIT_6922",6084,37,112.35,51,22.9407
"6924","LIT_6924",6085,36.77,112.37,36,16.7179
"6927","LIT_6927",6086,36.9,112.37,39,21.526
"6929","LIT_6929",6087,36.98,112.37,36,15.7497
"6931","LIT_6931",6088,37.02,112.37,41,15.5664
"6932","LIT_6932",6089,35.25,112.38,51,17.0892
"6935","LIT_6935",6090,36.92,112.39,66,29.3421
"6937","LIT_6937",6091,38.13,112.39,56,26.4281
"6939","LIT_6939",6092,36,112.4,46,11.1202
"6940","LIT_6940",6093,38.42,112.4,31,13.7898
"6942","LIT_6942",6094,36.47,112.41,56,23.2039
"6945","LIT_6945",6095,36.52,112.41,47,15.3972
"6946","LIT_6946",6096,36.55,112.41,46,11.9239
"6949","LIT_6949",6097,36.83,112.41,68,24.2567
"6950","LIT_6950",6098,36.9,112.41,56,22.1793
"6953","LIT_6953",6099,38.12,112.41,47,27.8992
"6954","LIT_6954",6100,37.02,112.42,46,20.0361
"6957","LIT_6957",6101,36.48,112.43,56,14.147
"6959","LIT_6959",6102,36.53,112.43,36,14.335
"6961","LIT_6961",6103,35.27,112.45,58,21.1265
"6962","LIT_6962",6104,36.48,112.45,56,10.3823
"6965","LIT_6965",6105,36.17,112.47,38,19.9797
"6966","LIT_6966",6106,36.42,112.47,33,14.2269
"6969","LIT_6969",6107,36.75,112.48,81,36.707
"6971","LIT_6971",6108,37.23,112.51,40,24.252
"6973","LIT_6973",6109,36.52,112.54,30,12.7135
"6974","LIT_6974",6110,35.77,112.73,27,6.1899
"6977","LIT_6977",6127,39.3,112.95,49,20.6518
"6979","LIT_6979",6129,38.02,112.98,27,11.4774
"6981","LIT_6981",6130,36.85,113.04,62,38.9865
"6983","LIT_6983",6132,35.95,113.11,59,40.4764
"6984","LIT_6984",6133,35.52,113.16,44,14.7533
"6987","LIT_6987",6136,37.47,113.27,74,35.9973
"6988","LIT_6988",6137,36.7,113.28,33,27.4574
"6990","LIT_6990",6138,37.47,113.28,56,27.8146
"6993","LIT_6993",6139,35.52,113.29,37,32.5663
"6994","LIT_6994",6148,36.65,113.3,34,39.1134
"6996","LIT_6996",6149,36.68,113.3,39,35.3111
"6998","LIT_6998",6150,37.47,113.31,55,24.3977
"7000","LIT_7000",6151,36.63,113.33,36,23.1757
"7002","LIT_7002",6152,36.82,113.33,35,23.9324
"7005","LIT_7005",6153,37.47,113.33,50,28.0825
"7006","LIT_7006",6154,38.92,113.33,26,10.2648
"7009","LIT_7009",6155,36.85,113.35,30,22.2921
"7010","LIT_7010",6156,37.43,113.35,35,21.8409
"7012","LIT_7012",6157,37.47,113.35,65,18.2924
"7015","LIT_7015",6158,37.5,113.35,41,23.3073
"7016","LIT_7016",6160,36.87,113.36,36,29.1071
"7018","LIT_7018",6161,37.33,113.37,35,17.0046
"7021","LIT_7021",6163,37.12,113.45,62,21.2534
"7023","LIT_7023",6164,37.42,113.46,46,19.223
"7025","LIT_7025",6165,37.32,113.48,53,19.6272
"7026","LIT_7026",6166,37.4,113.48,42,14.7486
"7028","LIT_7028",6167,37.05,113.5,60,44.6453
"7031","LIT_7031",6168,37.12,113.5,30,31.5652
"7033","LIT_7033",6169,39.12,113.5,66,52.593
"7035","LIT_7035",6171,35.67,113.52,37,21.0748
"7036","LIT_7036",6172,37.07,113.52,20,28.8063
"7039","LIT_7039",6173,37.18,113.52,51,23.7961
"7040","LIT_7040",6174,39.12,113.54,55,42.5726
"7043","LIT_7043",6175,37.2,113.55,35,21.7939
"7045","LIT_7045",6176,37.27,113.59,41,20.1254
"7047","LIT_7047",6177,37.72,113.59,47,11.0356
"7048","LIT_7048",6178,39.12,113.59,66,39.6398
"7051","LIT_7051",6180,38.83,113.63,24,9.2449
"7052","LIT_7052",6183,39.1,113.66,56,26.9216
"7055","LIT_7055",6248,39.18,113.71,66,32.5381
"7056","LIT_7056",6271,39.73,113.8,25,7.3179
"7059","LIT_7059",6272,39.9,113.83,47,3.0785
"7061","LIT_7061",6276,39.93,113.97,35,20.2288
"7063","LIT_7063",6286,39.13,114.15,60,25.4411
"7064","LIT_7064",6583,27.2,117.1,20,21.8409
"7067","LIT_7067",6585,27.2,117.1,20,49.4393
"7068","LIT_7068",6587,27.2,117.1,30,128.4745
"7070","LIT_7070",6584,27.2,117.1,20,27.2835
"7071","LIT_7071",6586,27.2,117.1,50,114.1113
"7075","LIT_7075",6588,27.2,117.1,60,208.3886
"7076","LIT_7076",6629,27.1,117.3,20,4.1407
"7078","LIT_7078",6630,27.3,117.3,25,48.3818
"7081","LIT_7081",6647,27.3,117.4,80,176.1137
"7083","LIT_7083",6657,27,117.6,80,199.8957
"7084","LIT_7084",4877,27.17,108.05,25,42.3376
"7086","LIT_7086",4887,27.17,108.09,15,38.2909
"7089","LIT_7089",5443,30.03,111,31,29.2622
"7090","LIT_7090",5453,30.03,111.08,27,31.161
"7093","LIT_7093",5623,29.68,111.41,32,18.8047
"7095","LIT_7095",4838,27.38,107.92,22,31.1657
"7097","LIT_7097",4878,27.38,108.05,18,15.7544
"7099","LIT_7099",4957,27.48,108.37,25,32.5522
"7101","LIT_7101",4972,27.53,108.45,50,56.0992
"7102","LIT_7102",4912,33,108.2,92,31.6921
"7103","LIT_7103",4914,33,108.2,95,64.061
"7104","LIT_7104",4913,33,108.2,86,32.3078
"7108","LIT_7108",6278,24.9,114,25,59.032
"7111","LIT_7111",6785,27.6,119.5,70,288.7915
"7113","LIT_7113",5674,25.97,111.52,12,64.2208
"7114","LIT_7114",5872,25.88,111.76,21,58.28
"7116","LIT_7116",7076,44.4,126.9,55,42.5726
"7119","LIT_7119",7077,44.4,126.9,100,105.2659
"7121","LIT_7121",4418,33.47,103.84,100,34.3147
"7122","LIT_7122",4416,33.47,103.84,40,0.3854
"7125","LIT_7125",4417,33.47,103.84,40,3.5203
"7126","LIT_7126",4505,32.98,104.19,60,9.6068
"7127","LIT_7127",4506,32.98,104.19,60,22.9736
"7130","LIT_7130",4504,32.98,104.19,100,6.1711
"7133","LIT_7133",4532,33.03,104.31,30,1.6403
"7135","LIT_7135",4533,33.03,104.31,80,18.3817
"7137","LIT_7137",4890,28.03,108.11,27,35.5226
"7139","LIT_7139",4903,28.18,108.19,45,18.0527
"7141","LIT_7141",5089,28.13,109.25,22,54.0124
"7144","LIT_7144",6758,38.3,119.1,19,10.8711
"7145","LIT_7145",6759,38.3,119.1,25,24.9993
"7149","LIT_7149",6713,42.2,118.1,30,38.8831
"7150","LIT_7150",6712,42.2,118.1,24,26.3059
"7151","LIT_7151",6714,42.2,118.1,55,65.4475
"7152","LIT_7152",5179,26.5,109.88,35,31.7438
"7154","LIT_7154",5187,26.9,109.91,15,41.9428
"7157","LIT_7157",5203,26.43,110.04,51,48.0011
"7159","LIT_7159",5208,26.75,110.08,21,17.3571
"7160","LIT_7160",5212,26.5,110.1,24,56.118
"7161","LIT_7161",5211,26.5,110.1,24,0.6909
"7163","LIT_7163",5213,26.5,110.1,50,141.6392
"7167","LIT_7167",5242,26.43,110.12,35,66.4016
"7169","LIT_7169",5243,26.72,110.12,75,112.9222
"7171","LIT_7171",5244,26.78,110.12,60,70.8149
"7173","LIT_7173",5251,26.75,110.16,45,71.8395
"7174","LIT_7174",5254,26.87,110.19,34,46.718
"7177","LIT_7177",5255,26.93,110.19,50,122.2611
"7178","LIT_7178",5302,26.72,110.36,24,50.3464
"7181","LIT_7181",5303,26.87,110.36,14,14.5371
"7182","LIT_7182",4641,28.28,106.11,20,24.44
"7185","LIT_7185",4768,28.2,107,80,132.3191
"7186","LIT_7186",4769,28.2,107,90,210.2733
"7188","LIT_7188",4767,28.2,107,70,67.3322
"7190","LIT_7190",4773,28.1,107.09,47,95.8706
"7192","LIT_7192",4780,28.22,107.17,70,32.2608
"7195","LIT_7195",4785,28.25,107.21,38,27.6595
"7196","LIT_7196",4791,28.18,107.29,24,19.2606
"7199","LIT_7199",4798,28,107.37,20,20.2241
"7201","LIT_7201",6890,52.6,123.6,50,7.6281
"7202","LIT_7202",6891,53.2,123.6,50,0.4747
"7203","LIT_7203",6892,53.2,123.6,50,8.319
"7206","LIT_7206",6930,52.6,124.2,90,62.9471
"7207","LIT_7207",6927,52.6,124.2,70,31.9694
"7208","LIT_7208",6912,52.6,124.2,40,7.8396
"7209","LIT_7209",6903,52.6,124.2,48,4.2065
"7210","LIT_7210",6907,52.6,124.2,40,6.1006
"7211","LIT_7211",6911,52.6,124.2,50,7.2004
"7212","LIT_7212",6902,52.6,124.2,48,3.9245
"7213","LIT_7213",6897,52.6,124.2,54,1.5651
"7214","LIT_7214",6908,52.6,124.2,70,6.1664
"7215","LIT_7215",6898,52.6,124.2,40,1.7954
"7216","LIT_7216",6900,52.6,124.2,30,2.3312
"7217","LIT_7217",6913,52.6,124.2,56,7.8631
"7218","LIT_7218",6893,52.6,124.2,40,0.3807
"7219","LIT_7219",6901,52.6,124.2,48,3.6472
"7220","LIT_7220",6896,52.6,124.2,40,1.4711
"7224","LIT_7224",6905,52.6,124.2,57,5.405
"7225","LIT_7225",6915,52.6,124.2,70,9.0193
"7227","LIT_7227",6899,52.6,124.2,70,2.1996
"7228","LIT_7228",6895,52.6,124.2,30,1.4147
"7231","LIT_7231",6918,52.6,124.2,56,14.4337
"7234","LIT_7234",6909,52.6,124.2,57,6.6693
"7236","LIT_7236",6924,52.6,124.2,49,28.2094
"7240","LIT_7240",6894,52.6,124.2,56,0.4512
"7241","LIT_7241",6929,52.6,124.2,54,38.4836
"7243","LIT_7243",6906,52.6,124.2,49,5.4238
"7244","LIT_7244",6914,52.6,124.2,56,8.6574
"7253","LIT_7253",6928,52.6,124.2,58,33.6426
"7258","LIT_7258",6916,52.6,124.2,70,9.1791
"7261","LIT_7261",6923,52.6,124.2,57,26.649
"7262","LIT_7262",6919,52.6,124.2,54,16.1774
"7263","LIT_7263",6920,52.6,124.2,57,18.1514
"7264","LIT_7264",6925,52.6,124.2,48,30.4513
"7265","LIT_7265",6926,52.6,124.2,56,31.0858
"7267","LIT_7267",6910,52.6,124.2,58,6.7257
"7269","LIT_7269",6921,52.6,124.2,70,20.6518
"7271","LIT_7271",6917,52.6,124.2,48,12.8921
"7275","LIT_7275",6922,52.6,124.2,48,25.5962
"7280","LIT_7280",6904,52.6,124.2,40,4.8692
"7287","LIT_7287",6939,52.5,124.5,80,34.3993
"7288","LIT_7288",6938,52.5,124.5,80,19.1901
"7290","LIT_7290",6934,52.5,124.5,77,8.2908
"7291","LIT_7291",6937,52.5,124.5,76,17.6438
"7292","LIT_7292",6936,52.5,124.5,77,15.51
"7293","LIT_7293",6935,52.5,124.5,76,8.6621
"7294","LIT_7294",6932,52.5,124.5,40,1.7296
"7298","LIT_7298",6931,52.5,124.5,40,1.4899
"7299","LIT_7299",6933,52.5,124.5,40,6.7727
"7300","LIT_7300",6944,52.3,124.7,70,45.1059
"7301","LIT_7301",6943,52.3,124.7,98,12.1542
"7304","LIT_7304",6942,52.3,124.7,40,2.9516
"7305","LIT_7305",6945,52.3,124.7,92,51.5637
"7308","LIT_7308",6589,36.2,117.1,55,66.4862
"7310","LIT_7310",6607,36.4,117.2,21,17.9963
"7311","LIT_7311",6608,36.4,117.2,21,24.7126
"7312","LIT_7312",6604,36.4,117.2,21,13.7193
"7313","LIT_7313",6609,36.4,117.2,9,27.2929
"7314","LIT_7314",6606,36.4,117.2,23,17.6861
"7318","LIT_7318",6610,36.4,117.2,28,30.4983
"7320","LIT_7320",6605,36.4,117.2,30,17.2255
"7325","LIT_7325",6611,36.4,117.2,21,30.9683
"7327","LIT_7327",4937,26.52,108.27,90,71.863
"7329","LIT_7329",4945,26.52,108.31,70,73.649
"7330","LIT_7330",4946,26.55,108.31,25,65.048
"7332","LIT_7332",4969,26.6,108.43,55,97.9104
"7334","LIT_7334",6600,27,117.2,30,0.752
"7336","LIT_7336",6603,27,117.2,30,3.4169
"7339","LIT_7339",6601,27,117.2,30,1.8565
"7340","LIT_7340",6602,27,117.2,30,2.2043
"7342","LIT_7342",3908,40.4,80.6,40,20.4638
"7344","LIT_7344",5411,29.1,110.9,50,4.7047
"7346","LIT_7346",5420,29.1,110.9,50,21.8174
"7347","LIT_7347",5410,29.1,110.9,50,4.6953
"7348","LIT_7348",5414,29.1,110.9,30,8.6433
"7349","LIT_7349",5402,29.1,110.9,80,1.1233
"7351","LIT_7351",5418,29.1,110.9,50,16.5252
"7352","LIT_7352",5419,29.1,110.9,80,17.3148
"7354","LIT_7354",5417,29.1,110.9,80,10.8335
"7355","LIT_7355",5403,29.1,110.9,50,1.7202
"7356","LIT_7356",5413,29.1,110.9,80,7.0547
"7361","LIT_7361",5415,29.1,110.9,50,9.1932
"7362","LIT_7362",5406,29.1,110.9,50,2.7166
"7365","LIT_7365",5405,29.1,110.9,30,2.5427
"7372","LIT_7372",5394,29.1,110.9,80,0.5405
"7375","LIT_7375",5422,29.1,110.9,40,57.763
"7377","LIT_7377",5397,29.1,110.9,50,0.7144
"7378","LIT_7378",5421,29.1,110.9,60,25.9393
"7380","LIT_7380",5407,29.1,110.9,80,3.9715
"7382","LIT_7382",5404,29.1,110.9,50,2.5192
"7384","LIT_7384",5416,29.1,110.9,50,9.964
"7385","LIT_7385",5390,29.1,110.9,20,0.2162
"7387","LIT_7387",5388,29.1,110.9,20,0.2115
"7389","LIT_7389",5400,29.1,110.9,80,0.94
"7390","LIT_7390",5392,29.1,110.9,30,0.4277
"7393","LIT_7393",5409,29.1,110.9,30,4.324
"7394","LIT_7394",5408,29.1,110.9,50,3.9809
"7396","LIT_7396",5387,29.1,110.9,20,0.1833
"7397","LIT_7397",5412,29.1,110.9,50,6.0583
"7398","LIT_7398",5399,29.1,110.9,80,0.8225
"7400","LIT_7400",5386,29.1,110.9,20,0.1833
"7403","LIT_7403",5396,29.1,110.9,20,0.6909
"7409","LIT_7409",5391,29.1,110.9,20,0.3572
"7410","LIT_7410",5393,29.1,110.9,25,0.4371
"7412","LIT_7412",5401,29.1,110.9,30,1.0669
"7413","LIT_7413",5395,29.1,110.9,25,0.5734
"7414","LIT_7414",5389,29.1,110.9,20,0.2162
"7415","LIT_7415",5398,29.1,110.9,80,0.7802
"7419","LIT_7419",3929,40.1,88.1,50,13.3198
"7420","LIT_7420",5332,23.65,110.59,29,24.0828
"7423","LIT_7423",5374,23.8,110.71,31,30.7474
"7424","LIT_7424",5382,23.72,110.82,31,13.9778
"7428","LIT_7428",6740,41.1,118.5,50,95.8189
"7430","LIT_7430",6736,41.1,118.5,16,28.3974
"7432","LIT_7432",6738,41.1,118.5,31,70.2885
"7433","LIT_7433",6739,41.1,118.5,42,89.3329
"7434","LIT_7434",6737,41.1,118.5,26,49.8764
"7436","LIT_7436",6794,42.4,120.1,17,9.823
"7440","LIT_7440",6867,42.4,122.1,25,15.3455
"7441","LIT_7441",6868,42.4,122.1,30,28.6371
"7442","LIT_7442",4703,25.1,106.59,44,18.001
"7445","LIT_7445",4770,25.38,107.01,30,30.4466
"7447","LIT_7447",4778,25.38,107.13,25,19.6883
"7449","LIT_7449",4589,24.15,105.63,48,52.5883
"7451","LIT_7451",4593,24.37,105.75,26,25.3941
"7452","LIT_7452",4607,24.52,105.81,50,39.4847
"7454","LIT_7454",4610,24.45,105.87,46,39.2356
"7456","LIT_7456",4611,24.52,105.87,50,41.1767
"7458","LIT_7458",4612,24.67,105.87,45,51.4885
"7461","LIT_7461",4622,24.37,105.93,52,40.8759
"7462","LIT_7462",4623,24.52,105.93,43,46.8026
"7465","LIT_7465",4624,24.73,105.93,45,25.145
"7467","LIT_7467",4626,24.37,105.99,73,45.778
"7468","LIT_7468",4627,24.45,105.99,42,46.7979
"7471","LIT_7471",4628,24.58,105.99,60,55.1028
"7473","LIT_7473",4676,24.3,106.3,20,21.6294
"7474","LIT_7474",4677,24.4,106.3,20,17.9822
"7476","LIT_7476",6546,24.3,116.2,20,3.196
"7477","LIT_7477",6550,24.3,116.2,50,86.3954
"7482","LIT_7482",6548,24.3,116.2,20,6.9325
"7485","LIT_7485",6549,24.3,116.2,50,21.3568
"7486","LIT_7486",6547,24.3,116.2,15,6.8761
"7487","LIT_7487",6545,24.3,116.2,10,0.2209
"7488","LIT_7488",6551,24.37,116.2,24,32.712
"7491","LIT_7491",6552,24.73,116.2,57,82.3816
"7492","LIT_7492",6559,24.37,116.34,30,23.0582
"7494","LIT_7494",6560,24.45,116.34,44,75.4021
"7497","LIT_7497",6561,24.52,116.4,53,67.8116
"7499","LIT_7499",5080,26.95,109.11,25,26.649
"7500","LIT_7500",5081,27.03,109.13,30,42.2812
"7502","LIT_7502",5113,26.73,109.35,30,64.4088
"7505","LIT_7505",5125,26.18,109.52,35,30.5453
"7506","LIT_7506",5147,26,109.7,15,0.1974
"7508","LIT_7508",5149,26,109.7,15,0.6486
"7509","LIT_7509",5148,26,109.7,15,0.5264
"7512","LIT_7512",5150,26,109.7,15,7.7691
"7514","LIT_7514",5154,26.43,109.8,45,27.0485
"7516","LIT_7516",5174,26.35,109.84,22,63.5863
"7519","LIT_7519",5175,26.4,109.84,85,66.1619
"7521","LIT_7521",5111,27.7,109.34,29,68.6999
"7523","LIT_7523",4706,28.13,106.6,18,14.1423
"7525","LIT_7525",4735,28.03,106.8,20,18.2031
"7526","LIT_7526",4738,28.1,106.8,80,63.2244
"7529","LIT_7529",4737,28.1,106.8,60,15.3314
"7530","LIT_7530",4739,28.1,106.8,80,84.4637
"7532","LIT_7532",4736,28.1,106.8,30,3.4686
"7534","LIT_7534",4754,28.07,106.84,30,43.8745
"7537","LIT_7537",4755,28.43,106.85,27,11.0215
"7539","LIT_7539",4758,28.43,106.93,18,23.9841
"7541","LIT_7541",4763,28.32,106.97,24,24.2097
"7543","LIT_7543",4764,28.47,106.97,28,46.1775
"7545","LIT_7545",4775,28.72,107.1,15,6.0536
"7546","LIT_7546",4644,25.03,106.12,25,53.8761
"7549","LIT_7549",4650,25.07,106.16,15,44.5842
"7551","LIT_7551",4670,25.07,106.24,45,47.9964
"7553","LIT_7553",4683,25.12,106.36,25,31.3302
"7554","LIT_7554",6616,42.4,117.2,60,29.1541
"7555","LIT_7555",6614,42.4,117.2,40,11.797
"7558","LIT_7558",6613,42.4,117.2,23,1.88
"7560","LIT_7560",6617,42.4,117.2,55,32.2514
"7563","LIT_7563",6615,42.4,117.2,45,22.8561
"7565","LIT_7565",6621,42.4,117.2,60,52.8374
"7568","LIT_7568",6622,42.4,117.2,65,55.789
"7569","LIT_7569",6618,42.4,117.2,60,42.9204
"7571","LIT_7571",6619,42.4,117.2,60,46.9624
"7572","LIT_7572",6620,42.4,117.2,50,47.799
"7574","LIT_7574",6633,42,117.3,30,32.5052
"7576","LIT_7576",6635,42,117.3,45,60.2399
"7578","LIT_7578",6631,42,117.3,28,15.3126
"7579","LIT_7579",6634,42,117.3,52,41.6796
"7583","LIT_7583",6632,42,117.3,30,25.6855
"7584","LIT_7584",6677,41.9,117.6,37,27.8569
"7586","LIT_7586",4409,26.7,103.84,31,31.0059
"7589","LIT_7589",4460,27.42,104,22,11.9145
"7591","LIT_7591",4466,27.27,104.04,38,16.8354
"7593","LIT_7593",4467,26.55,104.05,22,18.7436
"7595","LIT_7595",4495,26.67,104.13,21,24.5622
"7596","LIT_7596",4496,26.77,104.13,23,37.9102
"7599","LIT_7599",4501,27.05,104.16,26,15.7685
